[label]	uniprot	disease_label
Plasmolipin	Q9Y342	hyperhomocysteinemia
Platelet-activating factor receptor	P25105	pneumonia
Platelet-derived growth factor receptor alpha	P16234	neurofibromatosis
Platelet-derived growth factor receptor alpha	P16234	polycythemia vera
Platelet-derived growth factor receptor alpha	P16234	carcinoma
Platelet-derived growth factor receptor alpha	P16234	chondroma
Platelet-derived growth factor receptor alpha	P16234	mastocytosis
Platelet-derived growth factor receptor alpha	P16234	globe disease
Platelet-derived growth factor receptor alpha	P16234	Loeffler endocarditis
Platelet-derived growth factor receptor alpha	P16234	refractive error
Platelet-derived growth factor receptor alpha	P16234	connective tissue cancer
Platelet-derived growth factor receptor alpha	P16234	endomyocardial fibrosis
Platelet-derived growth factor receptor beta	P09619	polycythemia vera
Platelet-derived growth factor receptor beta	P09619	exanthem
Platelet-derived growth factor receptor beta	P09619	diarrhea
Platelet-derived growth factor receptor beta	P09619	basal ganglia calcification
Platelet-derived growth factor receptor beta	P09619	carcinoma
Platelet-derived growth factor receptor beta	P09619	mastocytosis
Platelet-derived growth factor receptor beta	P09619	infantile myofibromatosis
Polycystic kidney disease 2-like 1 protein	Q9P0L9	leprosy
Polycystic kidney disease 2-like 1 protein	Q9P0L9	mucocutaneous leishmaniasis
Polycystic kidney disease 2-like 1 protein	Q9P0L9	paronychia
Polycystic kidney disease 2-like 1 protein	Q9P0L9	cutaneous leishmaniasis
Polycystic kidney disease 2-like 1 protein	Q9P0L9	pityriasis rosea
Polycystic kidney disease 2-like 1 protein	Q9P0L9	blastomycosis
Polycystic kidney disease 2-like 2 protein	Q9NZM6	autosomal dominant polycystic kidney disease
Polycystic kidney disease and receptor for egg jelly-related protein	Q9NTG1	carcinoma
Polycystic kidney disease protein 1-like 2	Q7Z442	ameloblastoma
Polycystic kidney disease protein 1-like 2	Q7Z442	autosomal dominant polycystic kidney disease
Polycystin-2	Q13563	kidney disease
Polycystin-2	Q13563	carcinoma
Polycystin-2	Q13563	nephronophthisis
Polycystin-2	Q13563	situs inversus
Potassium channel subfamily K member 10	P57789	dentin sensitivity
Potassium channel subfamily K member 16	Q96T55	type 2 diabetes mellitus
Potassium channel subfamily K member 17	Q96T54	alexithymia
Potassium channel subfamily K member 2	O95069	scabies
Potassium channel subfamily K member 2	O95069	vascular disease
Potassium channel subfamily K member 2	O95069	type 1 diabetes mellitus
Potassium channel subfamily K member 2	O95069	dentin sensitivity
Potassium channel subfamily K member 2	O95069	atrial fibrillation
Potassium channel subfamily K member 3	O14649	central sleep apnea
Potassium channel subfamily K member 3	O14649	Conn's syndrome
Potassium channel subfamily K member 3	O14649	atrial fibrillation
Potassium channel subfamily K member 3	O14649	hyperaldosteronism
Potassium channel subfamily K member 3	O14649	hypertension
Potassium channel subfamily K member 4	Q9NYG8	brain ischemia
Potassium channel subfamily K member 4	Q9NYG8	dentin sensitivity
Potassium channel subfamily K member 5	O95279	renal tubular acidosis
Potassium channel subfamily K member 5	O95279	interstitial nephritis
Potassium channel subfamily K member 9	Q9NPC2	hyperaldosteronism
Potassium channel subfamily K member 9	Q9NPC2	Conn's syndrome
Potassium channel subfamily K member 9	Q9NPC2	carcinoma
Potassium channel subfamily U member 1	A8MYU2	male infertility
Potassium channel subfamily U member 1	A8MYU2	bipolar disorder
Potassium channel subfamily U member 1	A8MYU2	carcinoma
Potassium channel subfamily U member 1	A8MYU2	type 2 diabetes mellitus
Potassium channel subfamily U member 1	A8MYU2	breast cancer
Potassium channel subfamily k member 13	Q9HB14	brain ischemia
Potassium channel subfamily k member 15	Q9H427	gingival recession
Potassium channel subfamily k member 15	Q9H427	cocaine dependence
Potassium channel subfamily k member 6	Q9Y257	brachial plexus lesion
Potassium channel subfamily k member 6	Q9Y257	gingival recession
Potassium channel subfamily k member 6	Q9Y257	patellofemoral pain syndrome
Potassium channel subfamily k member 6	Q9Y257	developmental coordination disorder
Potassium channel subfamily k member 6	Q9Y257	hemopericardium
Potassium channel subfamily t member 1	Q5JUK3	cortical deafness
Potassium channel subfamily t member 2	Q6UVM3	cognitive disorder
Potassium channel subfamily t member 2	Q6UVM3	carcinoma
Potassium voltage-gated channel subfamily A member 1	Q09470	neurodegenerative disease
Potassium voltage-gated channel subfamily A member 1	Q09470	migraine
Potassium voltage-gated channel subfamily A member 1	Q09470	cerebellar ataxia
Potassium voltage-gated channel subfamily A member 1	Q09470	epilepsy
Potassium voltage-gated channel subfamily A member 2	P16389	episodic ataxia
Potassium voltage-gated channel subfamily A member 3	P22001	carcinoma
Potassium voltage-gated channel subfamily A member 3	P22001	psoriasis
Potassium voltage-gated channel subfamily A member 3	P22001	multiple sclerosis
Potassium voltage-gated channel subfamily A member 3	P22001	panic disorder
Potassium voltage-gated channel subfamily A member 6	P17658	chorea-acanthocytosis
Potassium voltage-gated channel subfamily A member 6	P17658	episodic ataxia
Potassium voltage-gated channel subfamily B member 2	Q92953	multiple sclerosis
Potassium voltage-gated channel subfamily B member 2	Q92953	carcinoma
Potassium voltage-gated channel subfamily D member 1	Q9NSA2	long QT syndrome
Potassium voltage-gated channel subfamily D member 3	Q9UK17	dentatorubral-pallidoluysian atrophy
Potassium voltage-gated channel subfamily D member 3	Q9UK17	acquired metabolic disease
Potassium voltage-gated channel subfamily D member 3	Q9UK17	carcinoma
Potassium voltage-gated channel subfamily D member 3	Q9UK17	cerebellar ataxia
Potassium voltage-gated channel subfamily D member 3	Q9UK17	atrial fibrillation
Potassium voltage-gated channel subfamily D member 3	Q9UK17	long QT syndrome
Potassium voltage-gated channel subfamily E member 1	P15382	atrioventricular block
Potassium voltage-gated channel subfamily E member 1	P15382	cardiac arrest
Potassium voltage-gated channel subfamily E member 1	P15382	hypokalemia
Potassium voltage-gated channel subfamily E member 1	P15382	Meniere's disease
Potassium voltage-gated channel subfamily E member 1	P15382	Timothy syndrome
Potassium voltage-gated channel subfamily E member 1	P15382	sensorineural hearing loss
Potassium voltage-gated channel subfamily E member 1	P15382	Brugada syndrome
Potassium voltage-gated channel subfamily E member 1	P15382	atrial fibrillation
Potassium voltage-gated channel subfamily E member 1	P15382	short QT syndrome
Potassium voltage-gated channel subfamily E member 1	P15382	heart conduction disease
Potassium voltage-gated channel subfamily E member 1	P15382	intestinal volvulus
Potassium voltage-gated channel subfamily E member 4	Q8WWG9	long QT syndrome
Potassium voltage-gated channel subfamily E member 4	Q8WWG9	lymphoid leukemia
Potassium voltage-gated channel subfamily E member 4	Q8WWG9	atrial fibrillation
Potassium voltage-gated channel subfamily E member 4	Q8WWG9	hypokalemic periodic paralysis
Potassium voltage-gated channel subfamily E member 4	Q8WWG9	acquired metabolic disease
Potassium voltage-gated channel subfamily G member 1	Q9UIX4	intellectual disability
Potassium voltage-gated channel subfamily G member 1	Q9UIX4	carcinoma
Potassium voltage-gated channel subfamily H member 1	O95259	carcinoma
Potassium voltage-gated channel subfamily H member 1	O95259	cancer
Potassium voltage-gated channel subfamily H member 1	O95259	hepatitis
Potassium voltage-gated channel subfamily H member 1	O95259	long QT syndrome
Potassium voltage-gated channel subfamily H member 1	O95259	adrenoleukodystrophy
Potassium voltage-gated channel subfamily H member 1	O95259	acute contagious conjunctivitis
Potassium voltage-gated channel subfamily H member 2	Q12809	heart conduction disease
Potassium voltage-gated channel subfamily H member 2	Q12809	carcinoma
Potassium voltage-gated channel subfamily H member 2	Q12809	sudden infant death syndrome
Potassium voltage-gated channel subfamily H member 2	Q12809	hypokalemia
Potassium voltage-gated channel subfamily H member 2	Q12809	Timothy syndrome
Potassium voltage-gated channel subfamily H member 3	Q9ULD8	background diabetic retinopathy
Potassium voltage-gated channel subfamily H member 4	Q9UQ05	campylobacteriosis
Potassium voltage-gated channel subfamily H member 4	Q9UQ05	lung cancer
Potassium voltage-gated channel subfamily H member 6	Q9H252	carcinoma
Potassium voltage-gated channel subfamily H member 7	Q9NS40	bipolar I disorder
Potassium voltage-gated channel subfamily H member 7	Q9NS40	carcinoma
Potassium voltage-gated channel subfamily H member 7	Q9NS40	psoriasis
Potassium voltage-gated channel subfamily H member 8	Q96L42	carcinoma
Potassium voltage-gated channel subfamily H member 8	Q96L42	exudative vitreoretinopathy
Potassium voltage-gated channel subfamily H member 8	Q96L42	osteoporosis
Potassium voltage-gated channel subfamily KQT member 2	O43526	Aicardi syndrome
Potassium voltage-gated channel subfamily KQT member 2	O43526	carcinoma
Potassium voltage-gated channel subfamily KQT member 2	O43526	glycine encephalopathy
Potassium voltage-gated channel subfamily KQT member 2	O43526	long QT syndrome
Potassium voltage-gated channel subfamily KQT member 3	O43525	long QT syndrome
Potassium voltage-gated channel subfamily KQT member 3	O43525	carcinoma
Potassium voltage-gated channel subfamily KQT member 3	O43525	episodic ataxia
Potassium voltage-gated channel subfamily KQT member 3	O43525	trichorhinophalangeal syndrome type II
Potassium voltage-gated channel subfamily KQT member 4	P56696	long QT syndrome
Potassium voltage-gated channel subfamily KQT member 4	P56696	motion sickness
Potassium voltage-gated channel subfamily KQT member 4	P56696	epilepsy
Potassium voltage-gated channel subfamily V member 2	Q8TDN2	occult macular dystrophy
Potassium voltage-gated channel subfamily V member 2	Q8TDN2	megalocornea
Potassium voltage-gated channel subfamily V member 2	Q8TDN2	atherosclerosis
Potassium voltage-gated channel subfamily a member 10	Q16322	familial nephrotic syndrome
Potassium voltage-gated channel subfamily a member 10	Q16322	episodic ataxia
Potassium voltage-gated channel subfamily a member 10	Q16322	benign neonatal seizures
Potassium voltage-gated channel subfamily a member 10	Q16322	long QT syndrome
Potassium voltage-gated channel subfamily a member 4	P22459	carcinoma
Potassium voltage-gated channel subfamily a member 4	P22459	episodic ataxia
Potassium voltage-gated channel subfamily a member 4	P22459	long QT syndrome
Potassium voltage-gated channel subfamily a member 4	P22459	myasthenia gravis
Potassium voltage-gated channel subfamily a member 4	P22459	thymoma
Potassium voltage-gated channel subfamily a member 4	P22459	heart disease
Potassium voltage-gated channel subfamily a member 5	P22460	hypertension
Potassium voltage-gated channel subfamily a member 5	P22460	carcinoma
Potassium voltage-gated channel subfamily a member 5	P22460	tabes dorsalis
Potassium voltage-gated channel subfamily a member 5	P22460	long QT syndrome
Potassium voltage-gated channel subfamily b member 1	Q14721	long QT syndrome
Potassium voltage-gated channel subfamily c member 1	P48547	spinocerebellar ataxia type 13
Potassium voltage-gated channel subfamily c member 1	P48547	long QT syndrome
Potassium voltage-gated channel subfamily c member 2	Q96PR1	spinocerebellar ataxia type 13
Potassium voltage-gated channel subfamily c member 2	Q96PR1	cognitive disorder
Potassium voltage-gated channel subfamily c member 2	Q96PR1	type 2 diabetes mellitus
Potassium voltage-gated channel subfamily c member 2	Q96PR1	carcinoma
Potassium voltage-gated channel subfamily c member 2	Q96PR1	organ system cancer
Potassium voltage-gated channel subfamily c member 2	Q96PR1	osteoporosis
Potassium voltage-gated channel subfamily c member 3	Q14003	intellectual disability
Potassium voltage-gated channel subfamily c member 3	Q14003	cerebellar ataxia
Potassium voltage-gated channel subfamily c member 3	Q14003	ataxic cerebral palsy
Potassium voltage-gated channel subfamily c member 4	Q03721	spinocerebellar ataxia type 13
Potassium voltage-gated channel subfamily d member 2	Q9NZV8	long QT syndrome
Potassium voltage-gated channel subfamily d member 2	Q9NZV8	substance-related disorder
Potassium voltage-gated channel subfamily d member 2	Q9NZV8	cyclothymic disorder
Potassium voltage-gated channel subfamily d member 2	Q9NZV8	heart disease
Potassium voltage-gated channel subfamily d member 2	Q9NZV8	astigmatism
Potassium voltage-gated channel subfamily d member 2	Q9NZV8	myocardial infarction
Potassium voltage-gated channel subfamily d member 2	Q9NZV8	carcinoma
Potassium voltage-gated channel subfamily d member 2	Q9NZV8	cycloplegia
Potassium voltage-gated channel subfamily e member 2	Q9Y6J6	short QT syndrome
Potassium voltage-gated channel subfamily e member 2	Q9Y6J6	Timothy syndrome
Potassium voltage-gated channel subfamily e member 2	Q9Y6J6	heart disease
Potassium voltage-gated channel subfamily e member 3	Q9Y6H6	long QT syndrome
Potassium voltage-gated channel subfamily e member 3	Q9Y6H6	atrial fibrillation
Potassium voltage-gated channel subfamily e member 3	Q9Y6H6	Meniere's disease
Potassium voltage-gated channel subfamily e member 3	Q9Y6H6	thyrotoxicosis
Potassium voltage-gated channel subfamily e member 3	Q9Y6H6	hyperkalemic periodic paralysis
Potassium voltage-gated channel subfamily f member 1	Q9H3M0	fragile X syndrome
Potassium voltage-gated channel subfamily h member 5	Q8NCM2	carcinoma
Potassium voltage-gated channel subfamily h member 5	Q8NCM2	mental depression
Potassium voltage-gated channel subfamily h member 5	Q8NCM2	acquired metabolic disease
Potassium voltage-gated channel subfamily kqt member 1	P51787	sudden infant death syndrome
Potassium voltage-gated channel subfamily kqt member 1	P51787	sensorineural hearing loss
Potassium voltage-gated channel subfamily kqt member 1	P51787	Timothy syndrome
Potassium voltage-gated channel subfamily kqt member 1	P51787	hypokalemia
Potassium voltage-gated channel subfamily kqt member 1	P51787	epilepsy
Potassium voltage-gated channel subfamily kqt member 1	P51787	type 2 diabetes mellitus
Potassium voltage-gated channel subfamily kqt member 1	P51787	heart conduction disease
Potassium voltage-gated channel subfamily kqt member 5	Q9NR82	epilepsy
Potassium voltage-gated channel subfamily kqt member 5	Q9NR82	refractive error
Potassium voltage-gated channel subfamily kqt member 5	Q9NR82	long QT syndrome
Potassium voltage-gated channel subfamily kqt member 5	Q9NR82	hypermobility syndrome
Potassium voltage-gated channel subfamily kqt member 5	Q9NR82	carcinoma
Potassium voltage-gated channel subfamily kqt member 5	Q9NR82	myopia
Potassium voltage-gated channel subfamily s member 2	Q9ULS6	essential tremor
Potassium voltage-gated channel subfamily s member 2	Q9ULS6	carcinoma
Potassium voltage-gated channel subfamily s member 3	Q9BQ31	chronic obstructive pulmonary disease
Potassium voltage-gated channel subfamily s member 3	Q9BQ31	bipolar disorder
Potassium voltage-gated channel subfamily s member 3	Q9BQ31	motor neuron disease
Potassium voltage-gated channel subfamily v member 1	Q6PIU1	carcinoma
Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1	O60741	essential tremor
Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1	O60741	panic disorder
Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1	O60741	carcinoma
Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2	Q9UL51	sinoatrial node disease
Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 3	Q9P1Z3	imperforate anus
Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 3	Q9P1Z3	Pallister-Hall syndrome
Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 3	Q9P1Z3	diabetic autonomic neuropathy
Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 3	Q9P1Z3	sinoatrial node disease
Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4	Q9Y3Q4	heart disease
Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4	Q9Y3Q4	heart conduction disease
Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4	Q9Y3Q4	carcinoma
Probable G-protein coupled receptor 101	Q96P66	adenoma
Probable G-protein coupled receptor 101	Q96P66	Carney complex
Probable G-protein coupled receptor 101	Q96P66	McCune Albright syndrome
Probable G-protein coupled receptor 101	Q96P66	carcinoma
Probable G-protein coupled receptor 101	Q96P66	acromegaly
Probable G-protein coupled receptor 101	Q96P66	hormone producing pituitary cancer
Probable G-protein coupled receptor 148	Q8TDV2	median neuropathy
Probable G-protein coupled receptor 148	Q8TDV2	protein-energy malnutrition
Probable G-protein coupled receptor 148	Q8TDV2	Bloom syndrome
Probable G-protein coupled receptor 148	Q8TDV2	cicatricial entropion
Probable G-protein coupled receptor 148	Q8TDV2	liver cirrhosis
Probable G-protein coupled receptor 156	Q8NFN8	pancytopenia
Probable G-protein coupled receptor 156	Q8NFN8	autoimmune hemolytic anemia
Probable G-protein coupled receptor 174	Q9BXC1	autoimmune polyendocrine syndrome type 1
Probable G-protein coupled receptor 174	Q9BXC1	Graves' disease
Probable G-protein coupled receptor 174	Q9BXC1	autoimmune polyendocrine syndrome type 2
Probable G-protein coupled receptor 174	Q9BXC1	thyrotoxicosis
Probable G-protein coupled receptor 174	Q9BXC1	Addison's disease
Probable G-protein coupled receptor 179	Q6PRD1	carcinoma
Probable G-protein coupled receptor 32	O75388	secondary progressive multiple sclerosis
Probable G-protein coupled receptor 34	Q9UPC5	MALT lymphoma
Probable G-protein coupled receptor 34	Q9UPC5	congenital stationary night blindness
Probable G-protein coupled receptor 63	Q9BZJ6	obsessive-compulsive disorder
Probable G-protein coupled receptor 63	Q9BZJ6	Gilles de la Tourette syndrome
